tokenized_share,legacy_haircut,tokenized_haircut,legacy_buffer_ratio,tokenized_buffer_ratio,collateral_efficiency_spread,technology_risk_premium,reinvestment_return,capital_liberated,additional_usable_collateral,final_tokenized_cost_of_debt,book_wacc_change,market_wacc_change,adjusted_roe,roe_change
0.22942545855396707,0.127641747331748,0.09960888060923528,0.26716567158314886,0.17086215961974904,0.006432014433618538,0.008368457578361533,0.040290634014647934,2.1318077456985876,0.6205452033348564,0.043836443144743,0.0009353260548946446,4.888075923119295e-05,1.5202947375757332,0.0011649042582226876
0.25608253442217077,0.1519818575069371,0.12625932291972702,0.32235500159866165,0.24788225341209355,0.0025792836216763423,0.0015764731765835495,0.06735945688315705,1.8401009183651347,0.6355621441285848,0.040897189554907204,-0.000484369881946764,-2.5313490899112057e-05,1.5208108743503082,0.0016810410327976477
0.11667037507206338,0.07928560105871182,0.05257909903363454,0.20940905568257093,0.1511586524003919,0.005713462833625428,0.0011174627484805662,0.06617387396165492,0.6557281571568829,0.30063663717788813,0.04,-0.0009177235640118325,-4.796084139696566e-05,1.5197183360561053,0.0005885027385947872
0.35696440707236754,0.09211662024681674,0.07443597529378501,0.28214286935066374,0.24137233932282326,0.0038245968053912628,0.00866743344720778,0.07963715780669098,1.4042213586773897,0.6089579718803151,0.04674283664181652,0.0023391501593973546,0.0001222455368892622,1.5206464974697425,0.0015166641522319502
0.3316314674063757,0.08353461138890728,0.039151358930602655,0.29991908213228213,0.23501332956755366,0.005204443172930798,0.00108582115980541,0.016724612688179315,2.076840884674535,1.4201661587439816,0.04,-0.0009177235640118325,-4.796084139696566e-05,1.5196009162710207,0.00047108295351017127
0.2575264908901784,0.06292518259616142,0.04462983920233474,0.32217172939354044,0.20314975915201594,0.004779847140142242,0.007712557847053708,0.0792257331461018,2.9574223289958397,0.454597222342656,0.044832710706911465,0.0014165356432433995,7.402909109335831e-05,1.5223075685546137,0.0031777352371031853
0.1424787665706324,0.10275438585560914,0.07312575006351316,0.19360837821985144,0.09562866266832444,0.004168895136612965,0.0047546154735232105,0.012053837905059215,1.3469473600934805,0.407310967772176,0.04248572033691025,0.000282910186896565,1.4785073779749469e-05,1.5193500316702864,0.00022019835277586886
0.15427799566926045,0.16699450710187008,0.15476205265315612,0.21958488844043006,0.16329954871212252,0.004450987712007932,0.005691561384118368,0.039463198068053325,0.8378448067371203,0.18208823972594246,0.04314057367211043,0.0005992124693623285,3.131524059439561e-05,1.5195782625901368,0.00044842927262633836
0.12523460036706463,0.07411344356779989,0.021934024329672834,0.288390079081338,0.19996666456925333,0.005351016276756775,0.0071032241523162325,0.004648678537715787,1.0684542181292187,0.6305040457003486,0.04365220787555946,0.0008463381349726462,4.423019158643349e-05,1.5191971966445463,6.736332703582981e-05
0.20998251547978375,0.11553384093663502,0.08861101677176872,0.3235614084588217,0.25012988268596525,0.005843137947296895,0.007816124135049353,0.04038331863227985,1.487750101278774,0.5454664594862066,0.043872986187752455,0.0009529767978791043,4.9803198752210176e-05,1.5199446690950476,0.0008148357775370485
0.37286567316140506,0.12219735167517728,0.0696836367334912,0.23790043525055912,0.16300690898272546,0.004657055205022889,0.0018398377271685647,0.03188420053612325,2.6943932677719893,1.8892500734785926,0.04,-0.0009177235640118325,-4.796084139696566e-05,1.5202949639275878,0.0011651306100772807
0.3752013017655029,0.12831651365106392,0.10944118452921554,0.23760545805363284,0.19036118718398987,0.0021241156589928627,0.008419683668032214,0.03585658626054972,1.7103216357987883,0.6833184889019748,0.04819556800903935,0.0030408374267023586,0.00015891617830808558,1.5199615680260847,0.0008317347085742277
0.19226052172623587,0.12378680681808313,0.11342108400343234,0.22726375812213834,0.133990746209238,0.005168848865346315,0.008854447580340284,0.049628616772643526,1.7302562225173652,0.19228880930411663,0.04558559871499397,0.0017801898885482642,9.303390285404778e-05,1.5202944437766779,0.0011646104591673812
0.24325176208831986,0.14660055884576106,0.09143416524755842,0.3025183109421198,0.18582930082267562,0.005910025853690886,0.007934411506095411,0.009128325694690976,2.7387365198394313,1.2947767459898785,0.04392438565240452,0.0009778033767679495,5.110065221120008e-05,1.5194688955955276,0.0003390622780170549
0.3197240508981364,0.1016124179338316,0.06395722781326785,0.29119740961200064,0.1739140491084994,0.006922890407158123,0.003305825963903242,0.0587002797950333,3.6180620470259264,1.161620997760295,0.04,-0.0009177235640118325,-4.796084139696566e-05,1.5220102430997817,0.0028804097822712205
0.32499506138058065,0.08850900058382682,0.07231551184061577,0.18696098324857235,0.08700010177094629,0.004448498709084529,0.008884321355959408,0.03719787649549224,3.1345206912082695,0.5077868940141741,0.04633582264687488,0.002142557352007593,0.00011197146654308432,1.5207111810660645,0.0015813477485540073
0.39337509372215207,0.09762064030716838,0.047936532779169753,0.19441927629301145,0.1144277223806127,0.006010298934928621,0.00839761333775911,0.06580664724939453,3.0360945705763562,1.8857697060727787,0.044287314402830485,0.001153102464306513,6.0261898652033685e-05,1.5218395454467026,0.0027097121291921322
0.11109121816035228,0.09217832778294278,0.07974340416725022,0.19857798948947486,0.1078004829094013,0.0055662909815584905,0.007189765462013011,0.06923652384445303,0.9730211513245628,0.13328680362576506,0.04352347448045452,0.0007841583085710507,4.098063266795571e-05,1.5200435165006827,0.0009136831831721981
